# CUDA_PROFILE_LOG_VERSION 2.0
# CUDA_PROFILE_CSV 1
# TIMESTAMPFACTOR fffff7006d927e58
# CUDA_DEVICE 0 GeForce GTX 460
gpustarttimestamp,method,gputime,cputime,occupancy,gridSizeX,gridSizeY,blockSizeX,blockSizeY,blockSizeZ,dynSmemPerBlock,staSmemPerBlock,registerPerThread,streamID,localblocksize,memTransferSize,memtransferhostmemtype,local_load,local_store,gld_request,gst_request,l2_subp0_write_sector_misses,fb_subp0_read_sectors,fb_subp0_write_sectors,shared_load,shared_store,sm_cta_launched,l1_local_load_hit,l2_subp1_write_sector_misses,fb_subp1_read_sectors,fb_subp1_write_sectors,branch,l1_local_load_miss,l1_local_store_hit,l2_subp0_read_sector_misses,divergent_branch,l1_local_store_miss,l1_global_load_hit,l2_subp1_read_sector_misses,inst_executed,l1_global_load_miss,l2_subp0_write_sector_queries,warps_launched,threads_launched,uncached_global_load_transaction,l2_subp1_write_sector_queries,active_warps,global_store_transaction,l2_subp0_read_sector_queries,active_cycles,l1_shared_bank_conflict,l2_subp1_read_sector_queries,tex0_cache_sector_queries,tex0_cache_sector_misses,inst_issued1_0,inst_issued2_0,tex1_cache_sector_queries,inst_issued1_1,inst_issued2_1,tex1_cache_sector_misses
1206554baed3c600,_Z9gpu_inv_lPfS_ii,27.456,37,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,104,156,104,0,0,1,0,162,140,162,151,0,0,152,0,0,226,140,1892,46,0,1,16,0,168,18653,136,92,18642,0,92,0,0,0,0,0,760,568,0
1206554baed7bcc0,_Z8gpu_mm_rPfS_S_ii,4.096,14,0.667,4,1,16,16,1,2048,2048,21,0,-1,,0,0,0,24,128,690,12,690,160,16,1,0,701,28,701,8,0,0,24,0,0,0,20,688,40,0,8,256,0,1024,13869,256,320,1722,0,320,0,0,184,124,0,184,124,0
1206554baedb4680,_Z8gpu_mm_aPfS_ii,6.112,16,0.833,4,4,16,16,1,2048,2048,21,0,-1,,0,0,0,72,384,2022,16,2022,768,48,3,0,1952,40,1952,24,0,0,16,0,0,64,20,2544,80,0,24,768,0,4096,67140,768,928,3374,0,928,0,0,744,444,0,759,444,0
1206554baeded5e0,_Z10gpu_dpotrfPfS_ii,134.496,144,0.021,1,1,1,1,1,0,0,18,0,-1,,0,0,0,1496,136,100,660,100,0,0,1,0,36,680,36,1090,0,0,688,0,0,1345,692,10974,151,0,1,1,0,36,95175,136,432,95165,0,172,0,0,3362,3808,0,0,0,0
1206554baee451a0,memcpyHtoD,0.928,3,,,,,,,,,,0,0,1024,0
1206554baee470a0,_Z9gpu_inv_lPfS_ii,27.488,37,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,100,152,100,0,0,1,0,164,136,164,151,0,0,128,0,0,226,128,1892,46,0,1,16,0,168,18645,136,92,18625,0,92,0,0,0,0,0,760,568,0
1206554baee866e0,_Z8gpu_mm_rPfS_S_ii,3.968,14,0.5,3,1,16,16,1,2048,2048,21,0,-1,,0,0,0,24,128,344,4,344,160,16,1,0,380,28,380,8,0,0,20,0,0,0,0,688,40,0,8,256,0,768,14022,256,240,1723,0,240,0,0,184,124,0,184,124,0
1206554baeebeec0,_Z8gpu_mm_aPfS_ii,5.056,14,0.833,3,3,16,16,1,2048,2048,21,0,-1,,0,0,0,48,256,1092,8,1092,512,32,2,0,1089,28,1089,16,0,0,36,0,0,32,36,1696,64,16,16,512,0,2304,34516,512,608,2386,0,608,0,0,489,296,0,474,296,0
1206554baeef7960,_Z10gpu_dpotrfPfS_ii,134.56,144,0.021,1,1,1,1,1,0,0,18,0,-1,,0,0,0,1496,136,68,663,68,0,0,1,0,68,664,68,1090,0,0,664,0,0,1345,696,10974,151,0,1,1,0,68,95332,136,300,95252,0,304,0,0,3362,3808,0,0,0,0
1206554baef4f460,memcpyHtoD,0.96,2,,,,,,,,,,0,0,1024,0
