# CUDA_PROFILE_LOG_VERSION 2.0
# CUDA_PROFILE_CSV 1
# TIMESTAMPFACTOR fffff7006d8a69c0
# CUDA_DEVICE 0 GeForce GTX 460
gpustarttimestamp,method,gputime,cputime,occupancy,gridSizeX,gridSizeY,blockSizeX,blockSizeY,blockSizeZ,dynSmemPerBlock,staSmemPerBlock,registerPerThread,streamID,localblocksize,memTransferSize,memtransferhostmemtype,local_load,local_store,gld_request,gst_request,l2_subp0_write_sector_misses,fb_subp0_read_sectors,fb_subp0_write_sectors,shared_load,shared_store,sm_cta_launched,l1_local_load_hit,l2_subp1_write_sector_misses,fb_subp1_read_sectors,fb_subp1_write_sectors,branch,l1_local_load_miss,l1_local_store_hit,l2_subp0_read_sector_misses,divergent_branch,l1_local_store_miss,l1_global_load_hit,l2_subp1_read_sector_misses,inst_executed,l1_global_load_miss,l2_subp0_write_sector_queries,warps_launched,threads_launched,uncached_global_load_transaction,l2_subp1_write_sector_queries,active_warps,global_store_transaction,l2_subp0_read_sector_queries,active_cycles,l1_shared_bank_conflict,l2_subp1_read_sector_queries,tex0_cache_sector_queries,tex0_cache_sector_misses,inst_issued1_0,inst_issued2_0,tex1_cache_sector_queries,inst_issued1_1,inst_issued2_1,tex1_cache_sector_misses
12065577c6c79fa0,_Z10gpu_dpotrfPfS_ii,139.584,150,0.021,1,1,1,1,1,0,0,18,0,-1,,0,0,0,1496,136,68,784,68,0,0,1,0,68,803,68,1090,0,0,760,0,0,1345,775,10974,151,0,1,1,0,68,98777,136,304,99059,0,300,0,0,3362,3808,0,0,0,0
12065577c6cd4460,memcpyHtoD,0.928,3,,,,,,,,,,0,0,1024,0
12065577c6cd6600,_Z9gpu_inv_lPfS_ii,27.744,37,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,98,156,98,0,0,1,0,168,156,168,151,0,0,156,0,0,226,160,1892,46,0,1,16,0,168,18745,136,92,18749,0,92,0,0,0,0,0,760,568,0
12065577c6d15a40,_Z8gpu_mm_rPfS_S_ii,12.16,22,0.833,52,1,16,16,1,2048,2048,21,0,-1,,0,0,0,168,896,8002,1600,8002,1120,112,7,0,8146,1592,8146,56,0,0,1600,0,0,40,1600,4816,200,312,56,1792,0,13312,231641,2048,3380,6889,0,3132,0,0,1525,852,0,1518,852,0
12065577c6d50320,_Z8gpu_mm_aPfS_ii,520.256,530,0.833,52,52,16,16,1,2048,2048,21,0,-1,,0,0,0,8184,43648,174428,46412,174428,87040,5440,340,0,175390,46348,175390,2736,0,0,46420,0,0,6954,46380,291712,9917,2800,2736,87552,0,692224,13870951,87808,150036,370705,0,149252,0,0,99939,47920,0,99794,47780,0
12065577c6e07160,_Z10gpu_dpotrfPfS_ii,139.712,150,0.021,1,1,1,1,1,0,0,18,0,-1,,0,0,0,1496,136,68,776,68,0,0,1,0,68,775,68,1090,0,0,780,0,0,1345,783,10974,151,0,1,1,0,68,98917,136,300,98988,0,304,0,0,3362,3808,0,0,0,0
12065577c6e60b60,memcpyHtoD,0.928,3,,,,,,,,,,0,0,1024,0
12065577c6e62c80,_Z9gpu_inv_lPfS_ii,27.744,37,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,98,148,98,0,0,1,0,163,152,163,151,0,0,132,0,0,226,156,1892,46,0,1,16,0,168,18756,136,92,18794,0,92,0,0,0,0,0,760,568,0
12065577c6ea2620,_Z8gpu_mm_rPfS_S_ii,12.16,22,0.833,51,1,16,16,1,2048,2048,21,0,-1,,0,0,0,192,1024,8043,1556,8043,1120,112,7,0,7952,1552,7952,56,0,0,1580,0,0,40,1576,5504,272,408,56,1792,0,13056,206093,1792,3100,7410,0,3260,0,0,1752,968,0,1702,968,0
12065577c6edda40,_Z8gpu_mm_aPfS_ii,468.352,478,0.833,51,51,16,16,1,2048,2048,21,0,-1,,0,0,0,7992,42624,193361,49240,193361,84480,5280,330,0,191565,51160,191565,2696,0,0,51164,0,0,4636,51172,282384,10916,11056,2624,83968,0,665856,12322366,84736,170916,333398,0,172352,0,0,94153,47080,0,92349,45680,0
12065577c6f87860,_Z10gpu_dpotrfPfS_ii,140.128,150,0.021,1,1,1,1,1,0,0,18,0,-1,,0,0,0,1496,136,68,744,68,0,0,1,0,68,779,68,1090,0,0,760,0,0,1345,787,10974,151,0,1,1,0,68,98898,136,304,98890,0,300,0,0,3362,3808,0,0,0,0
12065577c6fe1020,memcpyHtoD,0.928,3,,,,,,,,,,0,0,1024,0
12065577c6fe30a0,_Z9gpu_inv_lPfS_ii,27.776,37,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,103,152,103,0,0,1,0,164,160,164,151,0,0,136,0,0,226,144,1892,46,0,1,16,0,168,18790,136,92,18806,0,92,0,0,0,0,0,760,568,0
12065577c7022380,_Z8gpu_mm_rPfS_S_ii,11.84,22,0.833,50,1,16,16,1,2048,2048,21,0,-1,,0,0,0,144,768,7980,1552,7980,1120,112,7,0,8007,1552,8007,56,0,0,1552,0,0,72,1552,4816,208,376,40,1280,0,12800,207307,1792,3312,6739,0,3392,0,0,1291,736,0,1517,852,0
12065577c705cb20,_Z8gpu_mm_aPfS_ii,482.24,492,0.833,50,50,16,16,1,2048,2048,21,0,-1,,0,0,0,7536,40192,164242,42812,164242,81920,5120,320,0,163643,42812,163643,2560,0,0,42796,0,0,6605,42816,267968,8888,2288,2512,80384,0,640000,12866086,80896,137880,342407,0,137272,0,0,92341,44420,0,93145,44700,0
12065577c710a3e0,_Z10gpu_dpotrfPfS_ii,139.68,150,0.021,1,1,1,1,1,0,0,18,0,-1,,0,0,0,1496,136,68,792,68,0,0,1,0,68,783,68,1090,0,0,784,0,0,1345,775,10974,151,0,1,1,0,68,98904,136,304,99042,0,300,0,0,3362,3808,0,0,0,0
12065577c71635e0,memcpyHtoD,0.928,3,,,,,,,,,,0,0,1024,0
12065577c7165e20,_Z9gpu_inv_lPfS_ii,27.744,38,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,101,132,101,0,0,1,0,166,144,166,151,0,0,124,0,0,226,160,1892,46,0,1,16,0,168,18762,136,92,18758,0,92,0,0,0,0,0,760,568,0
12065577c71a5d40,_Z8gpu_mm_rPfS_S_ii,11.52,21,0.833,49,1,16,16,1,2048,2048,21,0,-1,,0,0,0,168,896,8072,1476,8072,800,80,5,0,7809,1472,7809,56,0,0,1408,0,0,46,1452,4816,200,288,48,1536,0,12544,212821,1792,3188,6046,0,3028,0,0,1481,852,0,1536,852,0
12065577c71e05c0,_Z8gpu_mm_aPfS_ii,432.64,442,0.833,49,49,16,16,1,2048,2048,21,0,-1,,0,0,0,7416,39552,179181,45412,179181,78336,4896,306,0,178721,45348,178721,2472,0,0,44296,0,0,4762,44628,261184,10469,9976,2480,79360,0,614656,11346320,77568,159360,306884,0,159532,0,0,85854,42880,0,87803,44000,0
12065577c7286780,_Z10gpu_dpotrfPfS_ii,139.616,151,0.021,1,1,1,1,1,0,0,18,0,-1,,0,0,0,1496,136,68,760,68,0,0,1,0,68,779,68,1090,0,0,776,0,0,1345,79,10974,151,0,1,1,0,68,98915,136,300,98952,0,304,0,0,3362,3808,0,0,0,0
12065577c72e0660,memcpyHtoD,0.96,3,,,,,,,,,,0,0,1024,0
12065577c72e27c0,_Z9gpu_inv_lPfS_ii,27.712,37,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,100,132,100,0,0,1,0,158,129,158,151,0,0,128,0,0,226,0,1892,46,0,1,16,0,168,18826,136,92,18747,0,92,0,0,0,0,0,760,568,0
12065577c73211a0,_Z8gpu_mm_rPfS_S_ii,12.256,22,0.833,48,1,16,16,1,2048,2048,21,0,-1,,0,0,0,168,896,7659,1480,7659,960,96,6,0,7602,1476,7602,56,0,0,1456,0,0,45,1460,4816,235,320,56,1792,0,12288,208027,1792,3228,6618,0,3208,0,0,1537,852,0,1543,852,0
12065577c735c3c0,_Z8gpu_mm_aPfS_ii,445.6,455,0.833,48,48,16,16,1,2048,2048,21,0,-1,,0,0,0,7032,37504,151583,39296,151583,75008,4688,293,0,152009,39336,152009,2360,0,0,39320,0,0,5773,39324,248464,8614,2304,2328,74496,0,589824,11803324,74240,126468,317822,0,128516,0,0,86417,41200,0,85757,41060,0
12065577c742a360,_Z10gpu_dpotrfPfS_ii,139.712,150,0.021,1,1,1,1,1,0,0,18,0,-1,,0,0,0,1496,136,68,772,68,0,0,1,0,68,779,68,1090,0,0,776,0,0,1345,791,10974,151,0,1,1,0,68,98966,136,300,98981,0,304,0,0,3362,3808,0,0,0,0
12065577c74848a0,memcpyHtoD,0.96,3,,,,,,,,,,0,0,1024,0
12065577c7486aa0,_Z9gpu_inv_lPfS_ii,27.712,38,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,98,160,98,0,0,1,0,164,152,164,151,0,0,128,0,0,226,144,1892,46,0,1,16,0,168,18759,136,92,18751,0,92,0,0,0,0,0,760,568,0
12065577c74c5d80,_Z8gpu_mm_rPfS_S_ii,11.392,21,0.833,47,1,16,16,1,2048,2048,21,0,-1,,0,0,0,168,896,7449,1392,7449,1120,112,7,0,7720,1392,7720,56,0,0,1380,0,0,80,1396,4816,232,192,40,1280,0,12032,177233,1536,3120,6288,0,3120,0,0,1520,852,0,1521,852,0
